time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.134,0.135,0.13480952380952377,0.135,0.00039267672624930137,0.116,0.117,0.11650000000000002,0.1165,0.0005000000000000004,1.2730000000000001,1.274,1.2736,1.274,0.0004898979485565816,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.424,0.426,0.42495000000000005,0.425,0.00038405728739343076,0.116,0.117,0.11680000000000001,0.117,0.00040000000000000034,2.141,2.142,2.14125,2.141,0.00043301270189217164,0.083,0.084,0.08390000000000002,0.084,0.00030000000000000024,1.129,1.131,1.1296000000000004,1.1300000000000001,0.0005830951894845686,0.09,0.092,0.09054999999999999,0.0905,0.0005894913061275802,32,32,4096,11008,32768,True,3104,4
0.133,0.135,0.13385714285714284,0.134,0.00046656947481584377,0.116,0.117,0.11635000000000002,0.116,0.00047696960070847325,1.2730000000000001,1.274,1.2738500000000001,1.274,0.00035707142142710316,0.037,0.037,0.037000000000000005,0.037,6.938893903907228e-18,0.424,0.425,0.4247000000000001,0.425,0.00045825756949558437,0.116,0.117,0.1163,0.116,0.0004582575694955844,2.1390000000000002,2.1430000000000002,2.1405000000000003,2.14,0.000806225774829835,0.082,0.083,0.08274999999999999,0.083,0.0004330127018922197,1.129,1.131,1.12985,1.1300000000000001,0.00047696960070849943,0.088,0.089,0.0883,0.088,0.0004582575694955844,32,32,4096,11008,32768,True,3072,4
0.132,0.133,0.13242857142857145,0.132,0.0004948716593053939,0.115,0.116,0.11595000000000003,0.116,0.00021794494717703388,1.2730000000000001,1.274,1.2737500000000002,1.274,0.0004330127018921717,0.036000000000000004,0.037,0.036950000000000004,0.037,0.00021794494717703236,0.423,0.425,0.42395000000000005,0.424,0.0004974937185533104,0.115,0.116,0.11590000000000003,0.116,0.0003000000000000003,2.1390000000000002,2.142,2.1396500000000005,2.14,0.0007262919523166176,0.081,0.082,0.08170000000000001,0.082,0.0004582575694955844,1.129,1.131,1.1297000000000001,1.1300000000000001,0.0005567764362830386,0.08700000000000001,0.088,0.0871,0.08700000000000001,0.00029999999999999607,32,32,4096,11008,32768,True,3040,4
0.126,0.131,0.13004761904761905,0.13,0.0012526615655205635,0.111,0.114,0.11365000000000003,0.114,0.0009096702699330135,1.22,1.274,1.26795,1.2730000000000001,0.015988980580387266,0.036000000000000004,0.037,0.03615000000000001,0.036000000000000004,0.0003570714214271404,0.406,0.424,0.42205000000000004,0.424,0.005200721103847031,0.11,0.114,0.11315000000000001,0.113,0.0010136567466356656,2.049,2.141,2.1267000000000005,2.1390000000000002,0.030791394901822873,0.079,0.081,0.08064999999999999,0.081,0.0007262919523166982,1.082,1.1300000000000001,1.1223,1.129,0.01693841787180845,0.08600000000000001,0.08700000000000001,0.08630000000000002,0.08600000000000001,0.0004582575694955844,32,32,4096,11008,32768,True,3008,4
0.129,0.13,0.12933333333333333,0.129,0.0004714045207910321,0.113,0.113,0.11300000000000002,0.113,1.3877787807814457e-17,1.2730000000000001,1.274,1.27315,1.2730000000000001,0.00035707142142710316,0.036000000000000004,0.036000000000000004,0.03600000000000001,0.036000000000000004,6.938893903907228e-18,0.423,0.424,0.42335,0.423,0.00047696960070847325,0.113,0.114,0.11305000000000001,0.113,0.00021794494717703385,2.138,2.14,2.1389000000000005,2.1390000000000002,0.0004358898943541569,0.079,0.08,0.07975000000000002,0.08,0.0004330127018922197,1.129,1.1300000000000001,1.1291500000000003,1.129,0.00035707142142718247,0.085,0.08600000000000001,0.08525,0.085,0.0004330127018922198,32,32,4096,11008,32768,True,2976,4
0.127,0.129,0.12800000000000003,0.128,0.0003086066999241841,0.11,0.111,0.11085,0.111,0.0003570714214271428,1.2730000000000001,1.274,1.2737500000000002,1.274,0.00043301270189217164,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,0.422,0.424,0.42299999999999993,0.423,0.0003162277660168382,0.111,0.111,0.11100000000000002,0.111,1.3877787807814457e-17,2.138,2.14,2.13875,2.1390000000000002,0.0005361902647383076,0.079,0.08,0.07930000000000001,0.079,0.0004582575694955844,0.985,0.986,0.98515,0.985,0.00035707142142714284,0.08600000000000001,0.08700000000000001,0.08645,0.08600000000000001,0.0004974937185533104,32,32,4096,11008,32768,True,2944,4
0.127,0.129,0.1275238095238095,0.127,0.0006632565846278159,0.11,0.111,0.1105,0.1105,0.0005000000000000004,1.2730000000000001,1.274,1.2732,1.2730000000000001,0.00039999999999995595,0.034,0.035,0.03490000000000001,0.035,0.0003000000000000003,0.422,0.423,0.42279999999999995,0.423,0.00040000000000000034,0.11,0.111,0.11015,0.11,0.00035707142142714284,2.138,2.1390000000000002,2.1384999999999996,2.1385,0.0005000000000001671,0.078,0.079,0.07835,0.078,0.00047696960070847325,0.984,0.985,0.9849499999999999,0.985,0.00021794494717703388,0.085,0.08600000000000001,0.08545,0.085,0.0004974937185533104,32,32,4096,11008,32768,True,2912,4
0.121,0.127,0.12519047619047619,0.125,0.0011388819755334674,0.107,0.11,0.10985000000000003,0.11,0.0006538348415311016,1.22,1.274,1.26955,1.2730000000000001,0.011897373659762085,0.034,0.035,0.03405000000000001,0.034,0.00021794494717703385,0.404,0.422,0.41994999999999993,0.422,0.005333619783974095,0.107,0.11,0.10970000000000002,0.11,0.0009000000000000007,1.826,1.907,1.8978000000000002,1.9060000000000001,0.023938671642344745,0.075,0.078,0.07725,0.077,0.0007664854858377953,0.9430000000000001,0.985,0.9806000000000001,0.985,0.012539537471533767,0.084,0.085,0.08460000000000001,0.085,0.0004898979485566361,32,32,4096,11008,32768,True,2880,4
0.123,0.125,0.12404761904761907,0.124,0.00048562090605645613,0.107,0.108,0.10765000000000002,0.108,0.0004769696007084732,1.2730000000000001,1.274,1.2731,1.2730000000000001,0.0002999999999999669,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.421,0.422,0.42189999999999994,0.422,0.00030000000000000024,0.107,0.108,0.10765,0.108,0.00047696960070847314,1.9040000000000001,1.9060000000000001,1.9052,1.905,0.0005099019513593094,0.077,0.078,0.07725,0.077,0.0004330127018922198,0.984,0.985,0.98415,0.984,0.00035707142142714284,0.083,0.084,0.08345,0.083,0.0004974937185533104,32,32,4096,11008,32768,True,2848,4
0.122,0.124,0.12276190476190478,0.123,0.0006098213559459861,0.107,0.108,0.10710000000000001,0.107,0.00030000000000000024,1.114,1.1260000000000001,1.1233500000000003,1.124,0.0023081377775167563,0.034,0.035,0.03480000000000001,0.035,0.00040000000000000034,0.418,0.422,0.42089999999999994,0.421,0.001044030650891056,0.107,0.108,0.10715000000000001,0.107,0.0003570714214271428,1.8880000000000001,1.905,1.9031499999999997,1.905,0.005062361109205836,0.076,0.077,0.07650000000000001,0.0765,0.0005000000000000004,0.961,0.97,0.9687499999999998,0.97,0.0026244046944021446,0.083,0.084,0.08315,0.083,0.0003570714214271428,32,32,4096,11008,32768,True,2816,4
0.121,0.122,0.12133333333333333,0.121,0.0004714045207910321,0.10400000000000001,0.105,0.1049,0.105,0.00029999999999999607,1.122,1.124,1.1224,1.122,0.0005830951894844963,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.385,0.386,0.3853,0.385,0.0004582575694955844,0.10400000000000001,0.105,0.10494999999999999,0.105,0.00021794494717703084,1.903,1.905,1.9041000000000008,1.9040000000000001,0.0005385164807134366,0.075,0.076,0.0755,0.0755,0.0005000000000000004,0.969,0.97,0.9691000000000003,0.969,0.0003000000000000003,0.081,0.083,0.08200000000000002,0.082,0.0003162277660168382,32,32,4096,11008,32768,True,2784,4
0.11900000000000001,0.121,0.12019047619047621,0.12,0.000587087047901805,0.10400000000000001,0.105,0.10420000000000003,0.10400000000000001,0.00039999999999999476,1.121,1.123,1.12195,1.122,0.0005894913061275864,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.385,0.386,0.3852,0.385,0.00040000000000000034,0.10400000000000001,0.105,0.10425000000000002,0.10400000000000001,0.00043301270189221366,1.903,1.9040000000000001,1.9037500000000005,1.9040000000000001,0.0004330127018922678,0.074,0.075,0.0748,0.075,0.00040000000000000034,0.969,0.969,0.9690000000000001,0.969,1.1102230246251565e-16,0.081,0.083,0.0813,0.081,0.0005567764362830027,32,32,4096,11008,32768,True,2752,4
0.11800000000000001,0.12,0.1186190476190476,0.11900000000000001,0.0005753831415997405,0.10400000000000001,0.10400000000000001,0.10400000000000002,0.10400000000000001,1.3877787807814457e-17,1.119,1.121,1.1198500000000002,1.12,0.00047696960070849954,0.033,0.034,0.033150000000000006,0.033,0.00035707142142714284,0.385,0.385,0.38499999999999995,0.385,5.551115123125783e-17,0.10400000000000001,0.105,0.10405000000000002,0.10400000000000001,0.00021794494717703084,1.903,1.9040000000000001,1.9033000000000002,1.903,0.00045825756949563533,0.073,0.075,0.07395,0.074,0.00038405728739343076,0.968,0.969,0.96845,0.968,0.0004974937185533104,0.08,0.081,0.08040000000000001,0.08,0.0004898979485566361,32,32,4096,11008,32768,True,2720,4
0.116,0.11900000000000001,0.11714285714285716,0.117,0.0006388765649999405,0.101,0.10200000000000001,0.10195000000000003,0.10200000000000001,0.00021794494717703388,1.119,1.121,1.1198,1.12,0.0006782329983125438,0.033,0.033,0.03300000000000001,0.033,6.938893903907228e-18,0.355,0.356,0.35545,0.355,0.0004974937185533104,0.101,0.10200000000000001,0.10185000000000002,0.10200000000000001,0.00035707142142714284,1.9020000000000001,1.905,1.9035500000000003,1.903,0.0008046738469715627,0.07200000000000001,0.073,0.07225000000000001,0.07200000000000001,0.0004330127018922137,0.969,0.97,0.9698499999999999,0.97,0.0003570714214271428,0.078,0.079,0.0782,0.078,0.0004000000000000003,32,32,4096,11008,32768,True,2688,4
0.115,0.117,0.11557142857142859,0.116,0.0005832118435198048,0.101,0.10200000000000001,0.1012,0.101,0.00040000000000000034,1.118,1.12,1.119,1.119,0.0005477225575051665,0.032,0.033,0.032650000000000005,0.033,0.0004769696007084733,0.355,0.356,0.35539999999999994,0.355,0.0004898979485566361,0.101,0.10200000000000001,0.10140000000000002,0.101,0.0004898979485566361,1.9020000000000001,1.905,1.9031500000000006,1.903,0.0009630680142128968,0.07100000000000001,0.07200000000000001,0.07170000000000001,0.07200000000000001,0.00045825756949558437,0.969,0.97,0.9692999999999998,0.969,0.0004582575694955844,0.077,0.078,0.07730000000000001,0.077,0.0004582575694955844,32,32,4096,11008,32768,True,2656,4
0.114,0.115,0.11480952380952383,0.115,0.00039267672624930137,0.099,0.1,0.0991,0.099,0.00030000000000000024,0.983,0.984,0.98375,0.984,0.0004330127018922198,0.032,0.033,0.03205000000000001,0.032,0.00021794494717703385,0.355,0.356,0.35540000000000005,0.355,0.000489897948556636,0.099,0.1,0.0991,0.099,0.00030000000000000024,1.9020000000000001,1.9040000000000001,1.9027500000000004,1.903,0.0005361902647381472,0.07,0.07100000000000001,0.07085,0.07100000000000001,0.0003570714214271428,0.969,0.97,0.9690500000000002,0.969,0.00021794494717703388,0.076,0.077,0.07610000000000001,0.076,0.00030000000000000024,32,32,4096,11008,32768,True,2624,4
0.112,0.114,0.1130952380952381,0.113,0.0004259177099999603,0.098,0.099,0.09810000000000002,0.098,0.00030000000000000024,0.983,0.984,0.9835499999999999,0.984,0.0004974937185533104,0.031,0.032,0.03175000000000001,0.032,0.0004330127018922197,0.353,0.355,0.35405,0.354,0.0004974937185533105,0.098,0.099,0.09865000000000002,0.099,0.0004769696007084732,1.901,1.9040000000000001,1.9023500000000002,1.9020000000000001,0.0007921489758877398,0.069,0.07,0.06995000000000003,0.07,0.00021794494717703388,0.968,0.97,0.9689500000000002,0.969,0.0003840572873934307,0.075,0.076,0.07535,0.075,0.00047696960070847314,32,32,4096,11008,32768,True,2592,4
0.111,0.113,0.11185714285714286,0.112,0.000559397148784321,0.098,0.098,0.09800000000000002,0.098,1.3877787807814457e-17,0.994,0.995,0.9948000000000002,0.995,0.00040000000000000034,0.031,0.031,0.031000000000000007,0.031,6.938893903907228e-18,0.334,0.336,0.3351,0.335,0.00043588989435406776,0.098,0.098,0.09800000000000002,0.098,1.3877787807814457e-17,1.901,1.903,1.9021500000000002,1.9020000000000001,0.0007262919523166879,0.068,0.069,0.06895,0.069,0.00021794494717703385,0.875,0.876,0.8750499999999999,0.875,0.00021794494717703385,0.075,0.076,0.07535,0.075,0.00047696960070847314,32,32,4096,11008,32768,True,2560,4
0.11,0.112,0.1106666666666667,0.111,0.0005634361698190115,0.096,0.096,0.09600000000000002,0.096,1.3877787807814457e-17,0.994,0.995,0.9942,0.994,0.0004000000000000003,0.03,0.031,0.030900000000000004,0.031,0.0003000000000000003,0.322,0.322,0.322,0.322,0.0,0.095,0.096,0.09580000000000002,0.096,0.0004000000000000003,1.9000000000000001,1.903,1.9015000000000004,1.901,0.0008062257748298625,0.068,0.069,0.06805000000000001,0.068,0.00021794494717703385,0.875,1.124,0.8875,0.875,0.054257257579055744,0.073,0.075,0.07415000000000001,0.074,0.0004769696007084732,32,32,4096,11008,32768,True,2528,4
0.108,0.11,0.10900000000000001,0.109,0.0005345224838248493,0.095,0.096,0.0952,0.095,0.0004000000000000003,0.994,0.994,0.994,0.994,0.0,0.03,0.031,0.030250000000000006,0.03,0.00043301270189221973,0.322,0.322,0.322,0.322,0.0,0.095,0.096,0.09515,0.095,0.00035707142142714284,1.667,1.668,1.6675,1.6675,0.0004999999999999449,0.067,0.069,0.06800000000000002,0.068,0.0003162277660168382,0.875,0.875,0.875,0.875,0.0,0.073,0.074,0.07334999999999998,0.073,0.00047696960070847325,32,32,4096,11008,32768,True,2496,4
0.107,0.109,0.10809523809523812,0.108,0.0005259695722470128,0.094,0.095,0.09495,0.095,0.00021794494717703385,0.993,0.994,0.9939,0.994,0.00030000000000000024,0.03,0.03,0.030000000000000006,0.03,6.938893903907228e-18,0.322,0.322,0.322,0.322,0.0,0.093,0.095,0.0948,0.095,0.0005099019513592789,1.667,1.669,1.6673000000000002,1.667,0.0005567764362829748,0.067,0.067,0.06699999999999999,0.067,1.3877787807814457e-17,0.874,0.875,0.8749500000000001,0.875,0.00021794494717703385,0.07200000000000001,0.073,0.07255,0.073,0.0004974937185533034,32,32,4096,11008,32768,True,2464,4
0.106,0.107,0.1064761904761905,0.106,0.0004994327848429298,0.092,0.093,0.0925,0.0925,0.0005000000000000004,0.993,0.994,0.9930999999999998,0.993,0.00030000000000000024,0.029,0.03,0.029550000000000003,0.03,0.0004974937185533087,0.315,0.316,0.3155,0.3155,0.0005000000000000004,0.092,0.093,0.09264999999999998,0.093,0.0004769696007084733,1.666,1.667,1.6669000000000005,1.667,0.0003000000000000336,0.066,0.067,0.06625,0.066,0.0004330127018922198,0.873,0.874,0.8737499999999999,0.874,0.0004330127018922198,0.07,0.07100000000000001,0.07015000000000002,0.07,0.0003570714214271428,32,32,4096,11008,32768,True,2432,4
0.105,0.106,0.10523809523809524,0.105,0.00042591770999996035,0.092,0.092,0.09200000000000001,0.092,1.3877787807814457e-17,0.991,0.991,0.991,0.991,0.0,0.028,0.029,0.028800000000000003,0.029,0.0004000000000000004,0.321,0.322,0.32185,0.322,0.00035707142142714284,0.092,0.092,0.09200000000000001,0.092,1.3877787807814457e-17,1.666,1.667,1.66645,1.666,0.0004974937185533656,0.065,0.066,0.06504999999999998,0.065,0.00021794494717703388,0.81,0.811,0.8102,0.81,0.00040000000000000034,0.07,0.07100000000000001,0.07070000000000001,0.07100000000000001,0.0004582575694955844,32,32,4096,11008,32768,True,2400,4
0.10300000000000001,0.105,0.1035714285714286,0.10400000000000001,0.0005832118435198032,0.089,0.09,0.08970000000000002,0.09,0.0004582575694955843,0.99,0.991,0.9908999999999999,0.991,0.0003000000000000003,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.338,0.339,0.33855,0.339,0.0004974937185533104,0.089,0.09,0.08995000000000002,0.09,0.00021794494717703388,1.666,1.666,1.666,1.666,0.0,0.064,0.065,0.06484999999999999,0.065,0.00035707142142714273,0.81,0.811,0.8102500000000001,0.81,0.0004330127018922197,0.069,0.07,0.06975000000000002,0.07,0.0004330127018922197,32,32,4096,11008,32768,True,2368,4
0.10200000000000001,0.10300000000000001,0.10242857142857147,0.10200000000000001,0.0004948716593053939,0.089,0.089,0.089,0.089,0.0,0.99,0.991,0.9905999999999997,0.991,0.0004898979485566361,0.028,0.029,0.028050000000000002,0.028,0.0002179449471770339,0.338,0.339,0.33860000000000007,0.339,0.0004898979485566361,0.089,0.09,0.08919999999999999,0.089,0.00040000000000000034,1.665,1.666,1.6652999999999998,1.665,0.00045825756949553347,0.063,0.064,0.06325,0.063,0.00043301270189221973,0.81,0.811,0.81005,0.81,0.00021794494717703385,0.068,0.069,0.06885,0.069,0.00035707142142714273,32,32,4096,11008,32768,True,2336,4
0.1,0.10200000000000001,0.10085714285714287,0.101,0.0004665694748158439,0.089,0.089,0.089,0.089,0.0,0.99,0.991,0.9900999999999996,0.99,0.00030000000000000024,0.027,0.028,0.027500000000000004,0.0275,0.0005000000000000004,0.338,0.339,0.3389500000000001,0.339,0.0002179449471770339,0.089,0.089,0.089,0.089,0.0,1.665,1.667,1.6666,1.667,0.0005830951894845648,0.062,0.063,0.06225000000000001,0.062,0.0004330127018922198,0.809,0.81,0.80945,0.809,0.0004974937185533104,0.067,0.069,0.06790000000000002,0.068,0.00043588989435406776,32,32,4096,11008,32768,True,2304,4
0.099,0.1,0.09942857142857145,0.099,0.0004948716593053939,0.08600000000000001,0.08700000000000001,0.08610000000000002,0.08600000000000001,0.00030000000000000024,0.992,0.993,0.9922500000000001,0.992,0.0004330127018922198,0.027,0.027,0.027000000000000003,0.027,3.469446951953614e-18,0.338,0.339,0.33870000000000006,0.339,0.0004582575694955844,0.08600000000000001,0.08700000000000001,0.08695,0.08700000000000001,0.00021794494717703385,1.6640000000000001,1.667,1.6656,1.6655,0.0009165151389911348,0.061,0.062,0.06165,0.062,0.0004769696007084733,0.808,0.809,0.80815,0.808,0.00035707142142714284,0.066,0.067,0.06689999999999999,0.067,0.00030000000000000024,32,32,4096,11008,32768,True,2272,4
0.097,0.099,0.09809523809523812,0.098,0.0005259695722470128,0.08600000000000001,0.08700000000000001,0.08605000000000003,0.08600000000000001,0.00021794494717703385,0.992,0.992,0.9920000000000002,0.992,2.220446049250313e-16,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.338,0.339,0.3381,0.338,0.00030000000000000024,0.08600000000000001,0.08700000000000001,0.08615000000000002,0.08600000000000001,0.00035707142142714273,1.6640000000000001,1.666,1.66525,1.666,0.0009420721840707349,0.06,0.061,0.06015,0.06,0.00035707142142714284,0.807,0.808,0.8079500000000002,0.808,0.00021794494717703385,0.065,0.066,0.06595000000000002,0.066,0.00021794494717703388,32,32,4096,11008,32768,True,2240,4
0.096,0.097,0.0964761904761905,0.096,0.0004994327848429298,0.083,0.084,0.08375000000000002,0.084,0.0004330127018922197,0.991,0.992,0.9912000000000001,0.991,0.00040000000000000034,0.025,0.026000000000000002,0.025950000000000008,0.026000000000000002,0.00021794494717703385,0.338,0.339,0.33815000000000006,0.338,0.0003570714214271428,0.084,0.084,0.08400000000000002,0.084,1.3877787807814457e-17,1.584,1.586,1.5851000000000002,1.585,0.00043588989435408814,0.059000000000000004,0.06,0.059399999999999994,0.059000000000000004,0.0004898979485566326,0.808,0.809,0.8082,0.808,0.00040000000000000034,0.064,0.065,0.0648,0.065,0.0004000000000000003,32,32,4096,11008,32768,True,2208,4
0.095,0.097,0.09566666666666668,0.096,0.0005634361698190116,0.083,0.084,0.08315000000000002,0.083,0.00035707142142714284,0.991,0.992,0.9916,0.992,0.000489897948556636,0.025,0.026000000000000002,0.025250000000000005,0.025,0.00043301270189221973,0.338,0.339,0.33860000000000007,0.339,0.0004898979485566361,0.083,0.084,0.08310000000000001,0.083,0.00030000000000000024,1.6640000000000001,1.665,1.6647500000000002,1.665,0.00043301270189217164,0.058,0.059000000000000004,0.058899999999999994,0.059000000000000004,0.0003000000000000003,0.807,0.808,0.8076000000000001,0.808,0.000489897948556636,0.064,0.065,0.06405000000000001,0.064,0.00021794494717703385,32,32,4096,11008,32768,True,2176,4
0.093,0.095,0.09390476190476192,0.094,0.00042591770999996035,0.083,0.083,0.08299999999999999,0.083,1.3877787807814457e-17,0.991,0.992,0.9910499999999999,0.991,0.00021794494717703385,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,0.316,0.317,0.31670000000000004,0.317,0.0004582575694955844,0.083,0.083,0.08299999999999999,0.083,1.3877787807814457e-17,1.584,1.585,1.5840999999999998,1.584,0.0002999999999999669,0.057,0.058,0.057950000000000015,0.058,0.00021794494717703385,0.807,0.808,0.8071000000000002,0.807,0.0003000000000000003,0.063,0.064,0.06305,0.063,0.00021794494717703385,32,32,4096,11008,32768,True,2144,4
0.093,0.094,0.09323809523809524,0.093,0.00042591770999996035,0.08,0.081,0.0807,0.081,0.0004582575694955844,0.99,0.991,0.9904999999999997,0.9904999999999999,0.0005000000000000004,0.024,0.025,0.024700000000000007,0.025,0.0004582575694955844,0.318,0.319,0.31804999999999994,0.318,0.0002179449471770339,0.08,0.081,0.0808,0.081,0.0004000000000000003,1.583,1.585,1.5834999999999997,1.583,0.0005916079783099997,0.057,0.058,0.057600000000000005,0.058,0.0004898979485566361,0.808,0.809,0.8080999999999999,0.808,0.0003000000000000003,0.06,0.062,0.060649999999999996,0.061,0.0005722761571129802,32,32,4096,11008,32768,True,2112,4
0.09,0.092,0.09123809523809523,0.091,0.000525969572247013,0.08,0.08,0.08000000000000002,0.08,1.3877787807814457e-17,0.796,0.797,0.79665,0.797,0.00047696960070847325,0.026000000000000002,0.026000000000000002,0.026000000000000006,0.026000000000000002,3.469446951953614e-18,0.318,0.318,0.31799999999999995,0.318,5.551115123125783e-17,0.08,0.081,0.08005000000000002,0.08,0.00021794494717703385,1.389,1.3900000000000001,1.3895000000000002,1.3895,0.000500000000000056,0.057,0.058,0.05745,0.057,0.0004974937185533105,0.807,0.808,0.8079000000000001,0.808,0.00030000000000000024,0.059000000000000004,0.06,0.059699999999999996,0.06,0.00045825756949558123,32,32,4096,11008,32768,True,2080,4
0.089,0.091,0.0899047619047619,0.09,0.0004259177099999603,0.078,0.078,0.07800000000000001,0.078,1.3877787807814457e-17,0.796,0.797,0.7969000000000002,0.797,0.00030000000000000024,0.025,0.026000000000000002,0.025200000000000007,0.025,0.0004000000000000003,0.317,0.318,0.3176,0.318,0.0004898979485566361,0.077,0.078,0.07785000000000002,0.078,0.0003570714214271428,1.428,1.429,1.4283499999999998,1.428,0.0004769696007085262,0.056,0.057,0.05605000000000001,0.056,0.00021794494717703385,0.807,0.808,0.80745,0.807,0.0004974937185533104,0.058,0.059000000000000004,0.05865,0.059000000000000004,0.0004769696007084732,32,32,4096,11008,32768,True,2048,4
0.089,0.091,0.08995238095238096,0.09,0.0003749527559053247,0.078,0.078,0.07800000000000001,0.078,1.3877787807814457e-17,0.796,0.797,0.7969000000000002,0.797,0.00030000000000000024,0.025,0.026000000000000002,0.025150000000000006,0.025,0.00035707142142714284,0.317,0.318,0.31765,0.318,0.0004769696007084733,0.078,0.078,0.07800000000000001,0.078,1.3877787807814457e-17,1.428,1.429,1.4283000000000001,1.428,0.00045825756949563533,0.056,0.057,0.05615,0.056,0.0003570714214271428,0.807,0.808,0.80745,0.807,0.0004974937185533104,0.058,0.06,0.05865,0.059000000000000004,0.0005722761571129795,32,32,4096,11008,32768,True,2048,4
0.089,0.09,0.0891904761904762,0.089,0.0003926767262493013,0.077,0.078,0.07790000000000001,0.078,0.00030000000000000024,0.796,0.797,0.7965,0.7965,0.0005000000000000004,0.025,0.026000000000000002,0.025100000000000004,0.025,0.00030000000000000024,0.317,0.318,0.3174,0.317,0.0004898979485566361,0.077,0.078,0.07735,0.077,0.00047696960070847314,1.428,1.429,1.42815,1.428,0.00035707142142718247,0.056,0.057,0.056100000000000004,0.056,0.00030000000000000024,0.807,0.808,0.8073,0.807,0.0004582575694955844,0.058,0.059000000000000004,0.05805000000000001,0.058,0.00021794494717703385,32,32,4096,11008,32768,True,2032,4
0.088,0.089,0.08871428571428572,0.089,0.00045175395145262605,0.077,0.078,0.07725,0.077,0.00043301270189221973,0.796,0.797,0.7961,0.796,0.0003000000000000003,0.025,0.026000000000000002,0.025150000000000006,0.025,0.00035707142142714284,0.317,0.318,0.31735,0.317,0.00047696960070847325,0.077,0.077,0.07699999999999999,0.077,1.3877787807814457e-17,1.428,1.429,1.4280500000000003,1.428,0.00021794494717705808,0.055,0.056,0.055900000000000005,0.056,0.0003000000000000003,0.807,0.808,0.8073,0.807,0.0004582575694955845,0.057,0.058,0.057550000000000004,0.058,0.0004974937185533104,32,32,4096,11008,32768,True,2016,4
0.08700000000000001,0.089,0.08795238095238098,0.088,0.00037495275590532137,0.077,0.078,0.07719999999999999,0.077,0.00040000000000000034,0.796,0.797,0.7962499999999999,0.796,0.0004330127018922197,0.025,0.025,0.025000000000000005,0.025,3.469446951953614e-18,0.317,0.318,0.31715,0.317,0.00035707142142714284,0.077,0.078,0.07705,0.077,0.00021794494717703385,1.427,1.429,1.4280000000000002,1.428,0.0003162277660168382,0.055,0.056,0.0551,0.055,0.00030000000000000024,0.807,0.807,0.807,0.807,0.0,0.057,0.058,0.05715,0.057,0.00035707142142714284,32,32,4096,11008,32768,True,2000,4
0.08700000000000001,0.088,0.0870952380952381,0.08700000000000001,0.0002935435239508998,0.077,0.077,0.07699999999999999,0.077,1.3877787807814457e-17,0.796,0.796,0.7959999999999999,0.796,1.1102230246251565e-16,0.024,0.025,0.024950000000000007,0.025,0.00021794494717703385,0.317,0.318,0.31710000000000005,0.317,0.00030000000000000024,0.077,0.077,0.07699999999999999,0.077,1.3877787807814457e-17,1.427,1.428,1.42795,1.428,0.00021794494717700968,0.054,0.055,0.0543,0.054,0.0004582575694955844,0.807,0.807,0.807,0.807,0.0,0.056,0.058,0.056900000000000006,0.057,0.0006244997998398404,32,32,4096,11008,32768,True,1984,4
